datetime,weather,temp,humidity,windspeed,casual,registered
2011-01-22 02:00:00,2,1.64,41,17.0,0,11
2011-01-22 03:00:00,2,1.64,41,19.0,1,6
2011-01-22 04:00:00,2,0.82,48,20.0,0,3
2011-01-22 06:00:00,2,0.82,44,15.0,0,2
2011-01-22 07:00:00,1,0.82,44,19.0,0,8
2011-01-22 08:00:00,1,0.82,44,22.0,1,26
2011-01-22 09:00:00,1,1.64,41,17.0,3,37
2011-01-22 10:00:00,2,1.64,41,11.0,3,50
2011-01-22 11:00:00,2,2.46,38,9.0,4,59
2011-01-22 12:00:00,2,2.46,38,7.0,10,60
2011-01-22 13:00:00,1,3.28,35,0.0,12,72
2011-01-22 14:00:00,1,4.1,33,7.0,11,64
2011-01-22 15:00:00,1,4.92,28,0.0,10,93
2011-01-22 16:00:00,1,4.92,28,13.0,11,72
2011-01-22 17:00:00,1,4.92,28,0.0,8,59
2011-01-22 18:00:00,1,3.28,35,13.0,0,54
2011-01-22 19:00:00,1,3.28,35,9.0,6,53
2011-01-22 20:00:00,1,2.46,45,11.0,1,44
2011-01-22 21:00:00,1,2.46,41,6.0,0,39
2011-01-22 22:00:00,1,2.46,49,0.0,7,23
2011-01-22 23:00:00,1,1.64,57,7.0,2,31
2011-01-23 00:00:00,1,1.64,57,7.0,2,20
2011-01-23 01:00:00,1,1.64,57,7.0,1,12
2011-01-23 02:00:00,1,0.82,62,9.0,3,15
2011-01-23 03:00:00,1,0.82,62,9.0,1,4
2011-01-23 05:00:00,2,1.64,57,7.0,0,3
2011-01-23 06:00:00,2,1.64,57,7.0,0,1
2011-01-23 07:00:00,1,3.28,58,11.0,1,1
2011-01-23 08:00:00,1,2.46,62,11.0,2,17
2011-01-23 09:00:00,1,4.1,54,24.0,3,25
2011-01-23 10:00:00,1,5.74,46,26.0,7,51
2011-01-23 11:00:00,1,5.74,43,15.0,22,77
2011-01-23 12:00:00,1,6.56,37,31.0,24,92
2011-01-23 13:00:00,1,5.74,33,26.0,12,75
2011-01-23 14:00:00,1,6.56,28,24.0,17,93
2011-01-23 15:00:00,1,6.56,28,24.0,13,64
2011-01-23 16:00:00,1,6.56,26,22.0,9,56
2011-01-23 17:00:00,1,5.74,26,26.0,5,50
2011-01-23 18:00:00,1,4.92,30,17.0,5,44
2011-01-23 19:00:00,1,4.92,30,19.0,5,45
2011-01-23 20:00:00,1,4.1,36,17.0,4,31
2011-01-23 21:00:00,1,4.1,36,13.0,5,20
2011-01-23 22:00:00,1,3.28,38,13.0,5,23
2011-01-23 23:00:00,1,2.46,41,15.0,4,17
2011-01-24 00:00:00,1,2.46,41,13.0,0,7
2011-01-24 01:00:00,1,1.64,45,13.0,0,1
2011-01-24 03:00:00,1,1.64,45,17.0,0,1
2011-01-24 04:00:00,1,0.82,48,9.0,0,1
2011-01-24 05:00:00,1,0.82,48,9.0,0,5
2011-01-24 06:00:00,1,0.82,48,6.0,0,15
2011-01-24 07:00:00,1,0.82,48,0.0,5,79
2011-01-24 08:00:00,1,1.64,49,0.0,6,171
2011-01-24 09:00:00,1,2.46,41,0.0,4,98
2011-01-24 10:00:00,1,4.1,42,0.0,6,34
2011-01-24 11:00:00,1,4.1,46,9.0,3,43
2011-01-24 12:00:00,2,4.92,42,13.0,11,52
2011-01-24 13:00:00,2,5.74,43,15.0,6,54
2011-01-24 14:00:00,2,5.74,46,15.0,2,43
2011-01-24 15:00:00,1,6.56,40,11.0,7,50
2011-01-24 16:00:00,1,6.56,47,17.0,4,66
2011-01-24 17:00:00,1,5.74,50,17.0,6,178
2011-01-24 18:00:00,1,5.74,59,13.0,8,145
2011-01-24 19:00:00,1,5.74,54,11.0,5,101
2011-01-24 20:00:00,1,5.74,59,13.0,1,80
2011-01-24 21:00:00,1,5.74,63,11.0,6,53
2011-01-24 22:00:00,2,5.74,63,15.0,3,32
2011-01-24 23:00:00,2,6.56,64,17.0,3,21
2011-01-25 00:00:00,2,6.56,69,19.0,3,6
2011-01-25 01:00:00,2,6.56,69,11.0,0,5
2011-01-25 02:00:00,1,6.56,69,15.0,0,2
2011-01-25 04:00:00,1,5.74,74,7.0,0,1
2011-01-25 05:00:00,1,5.74,74,15.0,0,9
2011-01-25 06:00:00,1,6.56,74,7.0,1,35
2011-01-25 07:00:00,1,6.56,74,15.0,5,103
2011-01-25 08:00:00,2,6.56,74,9.0,5,233
2011-01-25 09:00:00,2,8.2,64,6.0,10,134
2011-01-25 10:00:00,2,9.02,60,7.0,6,49
2011-01-25 11:00:00,2,9.84,60,9.0,6,55
2011-01-25 12:00:00,2,10.66,56,6.0,21,85
2011-01-25 13:00:00,2,10.66,56,9.0,21,72
2011-01-25 14:00:00,2,12.3,45,0.0,11,57
2011-01-25 15:00:00,2,13.12,42,0.0,21,63
2011-01-25 16:00:00,2,13.12,42,0.0,14,102
2011-01-25 17:00:00,1,12.3,45,0.0,14,208
2011-01-25 18:00:00,2,12.3,49,6.0,7,218
2011-01-25 19:00:00,2,10.66,65,11.0,13,133
2011-01-25 20:00:00,1,9.84,65,13.0,16,103
2011-01-25 21:00:00,1,9.84,65,13.0,5,40
2011-01-25 22:00:00,1,9.02,64,11.0,4,49
2011-01-25 23:00:00,2,9.02,64,11.0,3,37
2011-01-26 00:00:00,2,9.02,69,9.0,3,14
2011-01-26 01:00:00,2,9.84,65,9.0,0,5
2011-01-26 02:00:00,3,9.02,69,13.0,3,7
2011-01-26 05:00:00,3,8.2,86,19.0,0,1
2011-01-26 06:00:00,3,8.2,86,19.0,0,8
2011-01-26 07:00:00,3,9.02,87,20.0,1,29
2011-01-26 08:00:00,3,9.02,87,20.0,3,69
2011-01-26 09:00:00,3,9.02,87,20.0,3,55
2011-01-26 10:00:00,3,9.02,93,19.0,2,26
2011-01-26 11:00:00,3,9.02,93,22.0,6,35
2011-01-26 12:00:00,3,9.02,93,22.0,7,41
2011-01-26 13:00:00,3,9.02,93,22.0,4,43
2011-01-26 14:00:00,3,9.02,93,24.0,0,36
2011-01-26 15:00:00,3,9.02,93,31.0,1,42
2011-01-26 16:00:00,4,9.02,93,22.0,1,35
2011-01-26 17:00:00,3,8.2,93,24.0,0,26
2011-01-27 16:00:00,1,9.02,55,13.0,1,23
2011-01-27 17:00:00,1,9.02,55,7.0,2,82
2011-01-27 18:00:00,1,8.2,69,6.0,3,101
2011-01-27 19:00:00,1,8.2,69,6.0,3,76
2011-01-27 20:00:00,1,7.38,74,6.0,4,55
2011-01-27 21:00:00,1,7.38,74,6.0,2,36
2011-01-27 22:00:00,1,7.38,74,6.0,0,27
2011-01-27 23:00:00,1,7.38,80,11.0,0,16
2011-01-28 00:00:00,2,8.2,75,9.0,0,9
2011-01-28 01:00:00,2,8.2,75,9.0,1,2
2011-01-28 02:00:00,2,8.2,75,11.0,0,2
2011-01-28 03:00:00,2,8.2,75,7.0,1,0
2011-01-28 05:00:00,2,7.38,80,7.0,0,4
2011-01-28 06:00:00,2,7.38,80,9.0,0,16
2011-01-28 07:00:00,2,6.56,86,6.0,2,58
2011-01-28 08:00:00,2,6.56,86,6.0,2,155
2011-01-28 09:00:00,3,7.38,86,6.0,6,95
2011-01-28 10:00:00,3,7.38,86,7.0,0,49
2011-01-28 11:00:00,3,7.38,93,7.0,0,30
2011-01-28 12:00:00,3,7.38,93,7.0,1,28
2011-01-28 13:00:00,3,7.38,93,7.0,0,31
2011-01-28 14:00:00,3,9.02,80,0.0,2,36
2011-01-28 15:00:00,2,8.2,86,0.0,1,40
2011-01-28 16:00:00,1,9.02,80,0.0,10,70
2011-01-28 17:00:00,1,9.84,75,9.0,2,147
2011-01-28 18:00:00,1,9.84,75,13.0,2,107
2011-01-28 19:00:00,2,9.84,75,9.0,5,84
2011-01-28 20:00:00,2,9.84,70,13.0,1,61
2011-01-28 21:00:00,2,9.02,75,9.0,1,57
2011-01-28 22:00:00,1,9.84,65,24.0,0,26
2011-01-28 23:00:00,1,9.84,60,15.0,1,22
2011-01-29 00:00:00,1,9.02,64,24.0,2,26
2011-01-29 01:00:00,1,9.02,64,13.0,0,20
2011-01-29 02:00:00,1,9.02,64,11.0,0,15
2011-01-29 03:00:00,1,8.2,64,9.0,3,5
2011-01-29 04:00:00,1,6.56,69,7.0,1,2
2011-01-29 06:00:00,1,6.56,64,9.0,0,2
2011-01-29 07:00:00,1,6.56,59,7.0,1,4
2011-01-29 08:00:00,1,7.38,55,11.0,3,31
2011-01-29 09:00:00,1,7.38,59,6.0,0,34
2011-01-29 10:00:00,2,7.38,64,7.0,4,51
2011-01-29 11:00:00,2,7.38,64,9.0,4,60
2011-01-29 12:00:00,2,8.2,59,13.0,12,66
2011-01-29 13:00:00,2,9.02,55,11.0,9,56
2011-01-29 14:00:00,2,9.02,60,9.0,10,89
2011-01-29 15:00:00,1,9.02,69,17.0,22,98
2011-01-29 16:00:00,1,9.84,60,11.0,19,88
2011-01-29 17:00:00,1,9.84,60,0.0,9,82
2011-01-29 18:00:00,1,9.02,69,9.0,9,59
2011-01-29 19:00:00,2,9.02,69,17.0,6,52
2011-01-29 20:00:00,1,7.38,74,6.0,1,42
2011-01-29 21:00:00,1,7.38,74,6.0,1,35
2011-01-29 22:00:00,1,6.56,80,6.0,4,28
2011-01-29 23:00:00,1,6.56,80,6.0,3,30
2011-01-30 00:00:00,1,6.56,80,7.0,0,33
2011-01-30 01:00:00,1,5.74,80,0.0,7,22
2011-01-30 02:00:00,1,6.56,80,0.0,1,10
2011-01-30 03:00:00,1,5.74,93,0.0,1,7
2011-01-30 04:00:00,1,5.74,93,0.0,0,1
2011-01-30 05:00:00,1,5.74,86,0.0,0,3
2011-01-30 07:00:00,1,5.74,86,0.0,0,3
2011-01-30 08:00:00,2,5.74,86,0.0,1,11
2011-01-30 09:00:00,2,6.56,80,0.0,4,34
2011-01-30 10:00:00,2,7.38,80,0.0,7,57
2011-01-30 11:00:00,1,9.02,75,0.0,9,50
2011-01-30 12:00:00,1,12.3,52,7.0,10,87
2011-01-30 13:00:00,1,11.48,61,7.0,13,71
2011-01-30 14:00:00,1,11.48,61,6.0,18,104
2011-01-30 15:00:00,1,12.3,56,0.0,14,95
2011-01-30 16:00:00,1,12.3,56,0.0,19,104
2011-01-30 17:00:00,1,12.3,56,13.0,6,71
2011-01-30 18:00:00,1,10.66,65,11.0,8,57
2011-01-30 19:00:00,1,10.66,65,13.0,9,46
2011-01-30 20:00:00,2,10.66,65,7.0,3,30
2011-01-30 21:00:00,2,9.84,70,11.0,3,25
2011-01-30 22:00:00,2,9.84,70,13.0,2,19
2011-01-30 23:00:00,2,9.84,65,19.0,5,16
2011-01-31 00:00:00,2,9.84,65,15.0,1,6
2011-01-31 01:00:00,1,9.02,64,17.0,2,5
2011-01-31 02:00:00,1,9.02,64,13.0,0,1
2011-01-31 03:00:00,1,9.02,64,13.0,0,2
2011-01-31 04:00:00,1,8.2,59,15.0,0,2
2011-01-31 05:00:00,1,7.38,64,19.0,0,8
2011-01-31 06:00:00,1,6.56,69,22.0,0,37
2011-01-31 07:00:00,2,6.56,64,19.0,1,71
2011-01-31 08:00:00,2,6.56,59,19.0,3,182
2011-01-31 09:00:00,2,6.56,59,20.0,0,112
2011-01-31 10:00:00,2,6.56,59,13.0,1,68
2011-01-31 11:00:00,2,6.56,59,13.0,2,46
2011-01-31 12:00:00,2,7.38,55,7.0,6,62
2011-01-31 13:00:00,2,6.56,59,0.0,2,52
2011-01-31 14:00:00,2,7.38,55,9.0,1,85
2011-01-31 15:00:00,2,6.56,59,9.0,3,41
2011-01-31 16:00:00,2,6.56,56,13.0,3,83
2011-01-31 17:00:00,2,6.56,59,13.0,6,155
2011-01-31 18:00:00,2,6.56,55,15.0,3,153
2011-01-31 19:00:00,1,12.3,61,7.0,3,108
2011-01-31 20:00:00,3,6.56,59,11.0,0,78
2011-01-31 21:00:00,3,6.56,59,6.0,3,53
2011-01-31 22:00:00,2,6.56,59,7.0,0,34
2011-01-31 23:00:00,2,6.56,64,6.0,2,15
2011-02-01 00:00:00,2,6.56,64,7.0,2,6
2011-02-01 01:00:00,2,6.56,69,7.0,0,3
2011-02-01 02:00:00,2,6.56,69,0.0,0,2
2011-02-01 03:00:00,2,6.56,69,0.0,0,2
2011-02-01 05:00:00,3,5.74,93,0.0,0,3
2011-02-01 06:00:00,3,5.74,93,0.0,0,22
2011-02-01 07:00:00,3,6.56,93,0.0,0,52
2011-02-01 08:00:00,3,6.56,93,0.0,3,132
2011-02-01 09:00:00,2,6.56,93,0.0,2,114
2011-02-01 10:00:00,2,6.56,93,0.0,0,47
2011-02-01 11:00:00,2,7.38,86,0.0,2,49
2011-02-01 12:00:00,2,8.2,86,0.0,2,53
2011-02-01 13:00:00,2,8.2,86,0.0,3,49
2011-02-01 14:00:00,2,9.02,80,6.0,5,49
2011-02-01 15:00:00,2,9.84,75,0.0,7,45
2011-02-01 16:00:00,2,9.84,75,9.0,3,61
2011-02-01 17:00:00,2,9.84,75,0.0,4,172
2011-02-01 18:00:00,2,9.84,81,7.0,3,165
2011-02-01 19:00:00,2,9.84,81,9.0,3,105
2011-02-01 20:00:00,2,9.02,87,9.0,5,69
2011-02-01 21:00:00,2,9.02,87,9.0,0,64
2011-02-01 22:00:00,2,9.02,87,6.0,2,34
2011-02-01 23:00:00,3,8.2,93,13.0,1,15
2011-02-02 00:00:00,3,9.02,93,7.0,0,2
2011-02-02 01:00:00,3,9.02,93,13.0,0,3
2011-02-02 02:00:00,3,9.02,93,9.0,4,0
2011-02-02 03:00:00,3,9.02,93,9.0,0,1
2011-02-02 04:00:00,3,9.02,93,19.0,0,1
2011-02-02 05:00:00,3,9.02,93,7.0,0,3
2011-02-02 06:00:00,3,9.02,93,7.0,1,17
2011-02-02 07:00:00,3,9.02,93,15.0,1,48
2011-02-02 08:00:00,3,9.02,93,15.0,1,154
2011-02-02 09:00:00,2,9.84,93,6.0,4,119
2011-02-02 10:00:00,2,9.02,100,0.0,2,59
2011-02-02 11:00:00,2,9.84,93,13.0,5,47
2011-02-02 12:00:00,2,9.84,93,15.0,3,61
2011-02-02 13:00:00,1,13.94,93,11.0,1,74
2011-02-02 14:00:00,1,15.58,82,26.0,2,61
2011-02-02 15:00:00,1,15.58,76,22.0,10,66
2011-02-02 16:00:00,1,14.76,71,20.0,8,95
2011-02-02 17:00:00,1,14.76,53,35.0,7,183
2011-02-02 18:00:00,1,13.94,42,37.0,7,175
2011-02-02 19:00:00,1,11.48,45,33.0,3,88
2011-02-02 20:00:00,1,9.84,48,37.0,4,71
2011-02-02 21:00:00,1,9.02,47,22.0,1,62
2011-02-02 22:00:00,1,9.02,44,17.0,5,35
2011-02-02 23:00:00,1,8.2,44,30.0,3,29
2011-02-03 00:00:00,1,8.2,40,30.0,1,11
2011-02-03 01:00:00,1,8.2,44,35.0,0,5
2011-02-03 02:00:00,1,7.38,43,17.0,0,2
2011-02-03 03:00:00,1,7.38,43,17.0,0,1
2011-02-03 05:00:00,1,6.56,50,20.0,0,2
2011-02-03 06:00:00,1,6.56,43,24.0,0,39
2011-02-03 07:00:00,1,5.74,50,22.0,1,86
2011-02-03 08:00:00,1,5.74,50,24.0,4,184
2011-02-03 09:00:00,1,6.56,47,20.0,6,127
2011-02-03 10:00:00,1,7.38,43,22.0,2,50
2011-02-03 11:00:00,1,7.38,43,30.0,9,55
2011-02-03 12:00:00,1,8.2,40,24.0,2,67
2011-02-03 13:00:00,1,8.2,40,28.0,4,47
2011-02-03 14:00:00,1,9.02,37,26.0,4,43
2011-02-03 15:00:00,1,9.02,37,22.0,4,56
2011-02-03 16:00:00,1,9.02,37,17.0,5,73
2011-02-03 17:00:00,1,8.2,40,13.0,5,170
2011-02-03 18:00:00,1,8.2,40,11.0,2,145
2011-02-03 19:00:00,1,8.2,40,0.0,4,92
2011-02-03 20:00:00,1,8.2,47,6.0,1,108
2011-02-03 21:00:00,1,7.38,55,7.0,1,53
2011-02-03 22:00:00,1,7.38,51,6.0,2,39
2011-02-03 23:00:00,1,8.2,47,7.0,4,34
2011-02-04 00:00:00,2,8.2,44,0.0,3,10
2011-02-04 01:00:00,2,6.56,59,0.0,0,7
2011-02-04 02:00:00,2,5.74,63,7.0,0,1
2011-02-04 03:00:00,2,5.74,63,7.0,0,1
2011-02-04 05:00:00,2,5.74,63,9.0,0,7
2011-02-04 06:00:00,2,6.56,55,0.0,2,26
2011-02-04 07:00:00,1,5.74,59,0.0,0,87
2011-02-04 08:00:00,1,5.74,74,9.0,3,217
2011-02-04 09:00:00,2,6.56,80,9.0,3,124
2011-02-04 10:00:00,2,8.2,51,9.0,5,46
2011-02-04 11:00:00,1,9.02,51,11.0,3,61
2011-02-04 12:00:00,2,9.84,48,11.0,8,78
2011-02-04 13:00:00,2,10.66,50,15.0,9,73
2011-02-04 14:00:00,2,11.48,45,11.0,15,76
2011-02-04 15:00:00,2,11.48,48,17.0,9,81
2011-02-04 16:00:00,2,12.3,42,15.0,8,91
2011-02-04 17:00:00,2,10.66,56,9.0,10,195
2011-02-04 18:00:00,2,9.84,60,7.0,3,152
2011-02-04 19:00:00,2,9.84,65,9.0,1,102
2011-02-04 20:00:00,2,9.84,65,11.0,2,69
2011-02-04 21:00:00,2,9.84,70,11.0,2,41
2011-02-04 22:00:00,2,9.84,65,11.0,1,45
2011-02-04 23:00:00,2,9.84,70,9.0,1,30
2011-02-05 00:00:00,2,9.84,70,11.0,3,36
2011-02-05 01:00:00,2,9.84,65,11.0,1,17
2011-02-05 02:00:00,2,9.84,75,11.0,5,12
2011-02-05 03:00:00,2,9.84,75,11.0,1,10
2011-02-05 04:00:00,3,9.02,93,9.0,0,8
2011-02-05 05:00:00,3,8.2,100,6.0,0,9
2011-02-05 06:00:00,3,8.2,100,0.0,0,4
2011-02-05 07:00:00,3,9.02,93,6.0,0,4
2011-02-05 08:00:00,3,8.2,100,6.0,0,10
2011-02-05 09:00:00,3,8.2,100,6.0,3,17
2011-02-05 10:00:00,3,8.2,100,9.0,3,31
2011-02-05 11:00:00,3,9.02,100,9.0,1,46
2011-02-05 12:00:00,3,9.02,100,11.0,10,42
2011-02-05 13:00:00,3,9.02,100,11.0,10,62
2011-02-05 14:00:00,3,9.02,100,0.0,5,50
2011-02-05 15:00:00,3,9.02,100,0.0,11,49
2011-02-05 16:00:00,3,9.02,100,9.0,8,63
2011-02-05 17:00:00,2,9.84,100,19.0,14,64
2011-02-05 18:00:00,2,11.48,93,30.0,2,81
2011-02-05 19:00:00,2,11.48,93,30.0,6,78
2011-02-05 20:00:00,1,12.3,87,17.0,5,64
2011-02-05 21:00:00,1,10.66,100,13.0,3,53
2011-02-05 22:00:00,1,10.66,93,9.0,2,43
2011-02-05 23:00:00,1,10.66,93,15.0,7,52
2011-02-06 00:00:00,1,10.66,70,13.0,2,37
2011-02-06 01:00:00,1,10.66,65,28.0,4,40
2011-02-06 02:00:00,1,10.66,60,22.0,0,20
2011-02-06 03:00:00,1,10.66,60,6.0,3,10
2011-02-06 04:00:00,1,10.66,60,24.0,0,2
2011-02-06 05:00:00,1,10.66,60,15.0,0,1
2011-02-06 06:00:00,1,10.66,60,15.0,0,1
2011-02-06 07:00:00,1,9.84,65,11.0,0,8
2011-02-06 08:00:00,1,9.84,65,7.0,2,21
2011-02-06 09:00:00,1,11.48,56,7.0,7,38
2011-02-06 10:00:00,1,12.3,52,17.0,15,74
2011-02-06 11:00:00,1,13.12,49,17.0,28,89
2011-02-06 12:00:00,1,13.94,46,0.0,48,126
2011-02-06 13:00:00,1,13.94,46,0.0,47,135
2011-02-06 14:00:00,1,13.94,46,6.0,47,114
2011-02-06 15:00:00,1,13.94,46,6.0,52,130
2011-02-06 16:00:00,1,13.94,49,7.0,42,115
2011-02-06 17:00:00,1,13.94,46,0.0,24,97
2011-02-06 18:00:00,1,12.3,56,11.0,13,65
2011-02-06 19:00:00,1,11.48,61,9.0,1,20
2011-02-06 20:00:00,1,11.48,61,7.0,5,21
2011-02-06 21:00:00,1,10.66,60,0.0,5,22
2011-02-06 22:00:00,1,10.66,60,0.0,5,57
2011-02-06 23:00:00,1,9.84,65,0.0,4,26
2011-02-07 00:00:00,1,9.84,65,0.0,1,14
2011-02-07 01:00:00,1,9.02,75,0.0,1,4
2011-02-07 02:00:00,1,8.2,80,0.0,0,3
2011-02-07 03:00:00,1,8.2,86,0.0,0,1
2011-02-07 04:00:00,1,8.2,86,0.0,1,1
2011-02-07 05:00:00,1,8.2,86,0.0,1,9
2011-02-07 06:00:00,1,7.38,93,0.0,1,29
2011-02-07 07:00:00,1,7.38,86,0.0,6,89
2011-02-07 08:00:00,2,6.56,100,0.0,7,223
2011-02-07 09:00:00,1,9.02,80,0.0,3,115
2011-02-07 10:00:00,1,9.84,75,7.0,6,49
2011-02-07 11:00:00,1,12.3,65,6.0,11,36
2011-02-07 12:00:00,2,13.12,62,0.0,7,59
2011-02-07 13:00:00,2,14.76,57,6.0,10,54
2011-02-07 14:00:00,2,14.76,57,6.0,8,52
2011-02-07 15:00:00,2,15.58,54,6.0,4,46
2011-02-07 16:00:00,2,14.76,57,9.0,16,98
2011-02-07 17:00:00,2,13.12,70,11.0,9,207
2011-02-07 18:00:00,2,13.94,66,9.0,5,170
2011-02-07 19:00:00,2,13.12,70,0.0,5,123
2011-02-07 20:00:00,2,13.12,70,7.0,6,82
2011-02-07 21:00:00,1,13.12,70,0.0,3,75
2011-02-07 22:00:00,1,11.48,81,6.0,3,34
2011-02-07 23:00:00,2,12.3,81,0.0,6,19
2011-02-08 00:00:00,2,11.48,87,0.0,4,6
2011-02-08 01:00:00,2,11.48,87,0.0,0,4
2011-02-08 02:00:00,2,10.66,93,7.0,1,1
2011-02-08 03:00:00,3,11.48,93,11.0,0,1
2011-02-08 04:00:00,1,10.66,93,11.0,0,3
2011-02-08 05:00:00,1,10.66,81,22.0,0,2
2011-02-08 06:00:00,1,10.66,70,22.0,0,39
2011-02-08 07:00:00,1,9.84,65,28.0,3,97
2011-02-08 08:00:00,1,9.84,56,33.0,7,236
2011-02-08 09:00:00,1,9.84,52,33.0,7,128
2011-02-08 10:00:00,1,9.02,47,37.0,4,44
2011-02-08 11:00:00,1,9.02,47,31.0,1,49
2011-02-08 12:00:00,1,9.84,38,33.0,2,63
2011-02-08 13:00:00,2,9.84,32,30.0,2,48
2011-02-08 14:00:00,1,9.02,37,28.0,3,61
2011-02-08 15:00:00,1,9.02,35,26.0,6,45
2011-02-08 16:00:00,1,9.02,35,35.0,4,79
2011-02-08 17:00:00,1,9.02,32,39.0,4,172
2011-02-08 18:00:00,1,8.2,32,26.0,1,151
2011-02-08 19:00:00,1,6.56,40,31.0,1,100
2011-02-08 20:00:00,1,6.56,40,22.0,3,53
2011-02-08 21:00:00,1,5.74,33,31.0,8,46
2011-02-08 22:00:00,1,4.92,33,24.0,0,29
2011-02-08 23:00:00,1,4.92,33,22.0,3,9
2011-02-09 00:00:00,1,4.1,36,24.0,0,17
2011-02-09 01:00:00,1,4.1,36,15.0,0,7
2011-02-09 02:00:00,1,3.28,38,19.0,1,2
2011-02-09 03:00:00,1,2.46,45,9.0,0,2
2011-02-09 05:00:00,1,2.46,45,7.0,0,7
2011-02-09 06:00:00,1,2.46,45,0.0,0,43
2011-02-09 07:00:00,1,2.46,49,7.0,4,95
2011-02-09 08:00:00,1,4.1,42,0.0,1,198
2011-02-09 09:00:00,1,4.92,39,11.0,4,119
2011-02-09 10:00:00,1,5.74,36,0.0,8,51
2011-02-09 11:00:00,2,5.74,43,11.0,1,40
2011-02-09 12:00:00,2,7.38,40,15.0,4,57
2011-02-09 13:00:00,1,7.38,40,17.0,2,67
2011-02-09 14:00:00,1,8.2,34,20.0,2,56
2011-02-09 15:00:00,2,8.2,34,19.0,3,61
2011-02-09 16:00:00,2,8.2,37,17.0,7,72
2011-02-09 17:00:00,2,8.2,34,17.0,9,157
2011-02-09 18:00:00,2,7.38,47,20.0,2,168
2011-02-09 19:00:00,3,5.74,86,17.0,1,87
2011-02-09 20:00:00,3,5.74,86,11.0,0,84
2011-02-09 21:00:00,2,5.74,86,11.0,0,83
2011-02-09 22:00:00,3,6.56,80,11.0,4,42
2011-02-09 23:00:00,3,6.56,80,13.0,0,37
2011-02-10 00:00:00,3,5.74,86,13.0,0,16
2011-02-10 01:00:00,3,5.74,80,9.0,0,7
2011-02-10 02:00:00,3,5.74,80,9.0,0,3
2011-02-10 04:00:00,2,5.74,59,15.0,0,1
2011-02-10 05:00:00,2,4.92,50,15.0,0,6
2011-02-10 06:00:00,2,4.92,54,19.0,0,26
2011-02-10 07:00:00,1,4.1,50,28.0,0,99
2011-02-10 08:00:00,1,4.1,49,22.0,5,173
2011-02-10 09:00:00,1,4.92,42,24.0,1,121
2011-02-10 10:00:00,1,4.92,42,20.0,1,34
2011-02-10 11:00:00,1,5.74,39,24.0,1,44
2011-02-10 12:00:00,1,6.56,34,26.0,4,65
2011-02-10 13:00:00,1,7.38,29,20.0,3,59
2011-02-10 14:00:00,1,8.2,27,19.0,6,42
2011-02-10 15:00:00,1,8.2,25,17.0,0,50
2011-02-10 16:00:00,1,8.2,27,20.0,4,76
2011-02-10 17:00:00,1,7.38,26,13.0,6,159
2011-02-10 18:00:00,1,6.56,28,9.0,3,157
2011-02-10 19:00:00,1,5.74,28,7.0,2,110
2011-02-10 20:00:00,1,5.74,31,6.0,4,93
2011-02-10 21:00:00,1,5.74,39,0.0,2,70
2011-02-10 22:00:00,1,4.92,39,0.0,4,47
2011-02-10 23:00:00,1,4.92,42,7.0,1,33
2011-02-11 00:00:00,1,4.1,49,7.0,2,12
2011-02-11 01:00:00,1,4.1,54,6.0,1,6
2011-02-11 02:00:00,1,4.1,54,6.0,0,3
2011-02-11 05:00:00,1,3.28,63,6.0,0,4
2011-02-11 06:00:00,1,4.1,68,0.0,1,23
2011-02-11 07:00:00,1,3.28,73,0.0,1,73
2011-02-11 08:00:00,1,4.1,74,11.0,4,212
2011-02-11 09:00:00,1,4.92,74,15.0,8,132
2011-02-11 10:00:00,1,5.74,69,13.0,5,39
2011-02-11 11:00:00,1,9.02,47,9.0,12,52
2011-02-11 12:00:00,1,9.02,47,9.0,7,64
2011-02-11 13:00:00,1,9.84,35,13.0,21,89
2011-02-11 14:00:00,1,12.3,26,17.0,17,67
2011-02-11 15:00:00,1,13.12,21,11.0,12,62
2011-02-11 16:00:00,1,12.3,28,13.0,14,111
2011-02-11 17:00:00,1,12.3,24,0.0,18,193
2011-02-11 18:00:00,1,11.48,28,0.0,9,165
2011-02-11 19:00:00,1,10.66,33,0.0,7,94
2011-02-11 20:00:00,1,9.02,55,9.0,2,61
2011-02-11 21:00:00,1,8.2,59,9.0,1,46
2011-02-11 22:00:00,1,8.2,64,6.0,2,41
2011-02-11 23:00:00,1,7.38,69,0.0,5,48
2011-02-12 00:00:00,1,6.56,69,6.0,3,27
2011-02-12 01:00:00,1,5.74,86,0.0,2,22
2011-02-12 02:00:00,1,5.74,80,0.0,2,13
2011-02-12 03:00:00,1,4.92,80,0.0,3,7
2011-02-12 04:00:00,1,4.92,74,6.0,0,4
2011-02-12 05:00:00,1,4.92,74,6.0,0,1
2011-02-12 06:00:00,1,4.92,93,13.0,1,1
2011-02-12 07:00:00,1,4.92,80,7.0,2,9
2011-02-12 08:00:00,1,5.74,86,9.0,2,28
2011-02-12 09:00:00,1,6.56,64,9.0,5,38
2011-02-12 10:00:00,1,9.02,41,17.0,13,71
2011-02-12 11:00:00,1,12.3,28,22.0,30,84
2011-02-12 12:00:00,1,12.3,39,31.0,27,93
2011-02-12 13:00:00,1,12.3,39,28.0,32,103
2011-02-12 14:00:00,1,13.94,31,19.0,30,90
2011-02-12 15:00:00,1,13.94,29,28.0,47,127
2011-02-12 16:00:00,1,13.94,29,28.0,42,103
